1.9674984,3.3493536,7.7036924
2.2438695,3.4151561,8.360522
2.2181466,3.0987053,7.9501534
1.407578,2.8241289,9.54138
-1.9770697,4.7826543,11.538191
-0.43070808,4.0965123,8.328817
0.9499506,3.1250265,7.963314
0.84765744,2.8695927,8.527422
1.0582259,3.4337006,9.957133
0.43489552,2.4544377,10.399805
0.3056831,2.9150562,10.544571
-1.1090733,4.5888357,11.605788
0.654437,3.9332023,13.529617
1.585245,4.043272,12.006586
0.5736792,4.462016,10.92503
0.39182472,4.453043,8.990433
0.54376894,4.6396832,8.896515
1.0959128,4.9022956,8.971889
1.3794622,4.9363933,8.819944
1.8263218,5.03749,8.050652
2.1852453,5.1272206,7.690532
2.6279175,4.968098,6.8368926
2.5908287,4.767101,6.465407
1.7455641,4.2406797,5.2348976
1.2759727,4.0534415,5.4370914
0.7250253,3.979264,4.9722853
0.421735,3.6017964,4.202395
-0.43728834,2.6572297,1.963311
0.637089,2.588436,-0.52342993
1.4991034,2.708077,-1.0510473
1.6031911,2.8163524,-0.6466603
0.79860455,2.5501509,-0.034695927
0.4564309,1.6965113,-1.9860429
-0.16570297,1.3555341,-2.3072793
-0.84406817,0.59940207,-2.9982069
-0.8632108,0.09810573,-3.2410784
0.5515456,-1.1150553,-2.7152555
1.8514465,-1.5954145,-1.521237
3.7896328,-2.2797618,0.884148
4.2945185,-2.7152555,1.4117653
4.052245,-3.6263227,0.6556334
4.1587257,-4.2460637,-0.18185452
4.7078786,-5.7134624,-1.3878372
5.2689953,-6.3972116,-1.7892332
7.183254,-8.180463,-1.8029919
8.096115,-8.7577305,-1.3022938
9.61795,-10.137194,-0.12981063
10.141979,-10.944771,-0.032303106
10.610972,-12.851253,-0.1902294
10.776675,-13.673785,-0.15254244
12.147164,-14.78884,0.4438686
13.229917,-15.306289,0.3254239
15.504294,-16.301104,0.3367898
16.654045,-17.109879,1.6594225
16.895123,-17.531015,2.3844478
17.030317,-18.257835,4.0360937
16.931614,-18.31287,4.70728
16.85265,-17.977875,5.5675
17.151155,-17.59263,5.89412
17.873787,-16.793428,6.1621165
18.098713,-16.39921,5.965905
17.92583,-15.6466675,4.7916274
16.78924,-15.017355,4.0851464
16.168901,-14.75235,4.054638
15.2357,-14.156537,3.7184465
14.828322,-13.685749,2.9383862
14.124234,-12.350554,2.440081
13.809578,-11.54178,2.0111675
13.195819,-9.882956,1.154537
12.824931,-9.115458,0.7860423
12.190235,-8.056036,0.27936205
11.892927,-7.750951,0.19142582
11.389836,-7.6713896,0.39601216
11.2343025,-7.7072816,0.9134601
11.088939,-7.3950186,1.7982062
11.09851,-7.128817,2.0859432
11.345569,-6.2775702,2.0781665
11.154741,-5.298906,2.0231316
10.643275,-5.0063834,2.021337
9.442079,-4.380062,3.1974094
9.260223,-4.0199423,3.9667017
9.1872425,-3.4325042,5.7451673
8.8905325,-2.8666015,6.6017976
8.9108715,-2.271985,7.73779
8.903693,-1.9980069,7.4590263
8.793623,-1.8885353,7.073184
8.806186,-2.0015962,6.3475604
9.031709,-1.989632,5.898308
10.376475,-1.5080764,4.7563334
10.980065,-1.2346965,2.3874388
10.777273,-1.4590236,1.3692927
10.173684,-2.2869403,1.1192428
10.040882,-2.879164,1.6133606
9.95833,-4.23051,2.6865416
9.910473,-4.7623153,3.0149565
10.667802,-5.634499,3.2309089
11.267203,-6.186643,3.0149565
12.32184,-7.6977105,2.2929223
12.774084,-8.676375,2.1505494
13.740186,-10.177871,2.382055
14.266008,-10.614561,2.7026932
15.558731,-11.12842,2.966502
16.387245,-11.601601,2.5627131
17.918055,-12.907484,1.7593229
18.737597,-13.700705,1.410569
19.599611,-15.117255,0.4438686
19.599611,-15.64248,0.12622139
18.984056,-16.317255,-0.48574302
18.2357,-16.716259,-0.9403793
18.548563,-17.471792,-1.2071791
18.478573,-17.711674,-1.5810575
17.945572,-17.690138,-2.8468606
17.237894,-17.38266,-2.8187451
15.600606,-16.945372,-1.8969102
14.52563,-16.59602,-1.3806586
12.238689,-15.588641,-0.61675006
10.007382,-14.136796,-0.22552353
8.102695,-12.620943,-0.48394838
7.2119675,-11.906686,-0.91106725
5.7206407,-10.322637,-1.1928221
3.2123644,-7.7557364,-1.7359928
2.4891338,-7.179066,-1.672583
1.3818551,-5.8797636,-1.2442678
0.85782695,-4.944768,-0.7507481
0.7579266,-4.6965127,-0.3164508
0.87278205,-4.4464626,-0.465404
0.91465646,-4.2006,-0.6233303
0.84347,-4.133601,-0.72323066
0.65024954,-4.2969112,-0.7782656
0.27996024,-4.395615,-0.8955139
0.17407785,-4.519444,-1.0588241
0.20338993,-4.875974,-1.3848461
0.8009974,-5.391628,-1.5810575
1.5457635,-6.088537,-1.6791633
2.1571295,-6.734001,-1.2927225
2.8546374,-7.681559,-0.71665037
3.7429729,-9.118449,-0.41814575
4.269992,-9.920643,-0.39481574
5.6267223,-11.61835,-0.3367898
6.6496544,-12.45524,-0.56111693
7.785647,-13.304692,-0.9445667
10.387243,-14.880964,-1.6067804
11.854044,-15.708282,-1.6767704
14.329418,-17.285751,-1.326222
15.242879,-18.04906,-1.2293127
16.694126,-18.952353,-1.0576276
17.231913,-19.1701,-0.90329057
18.739391,-19.599611,-0.54376894
19.581665,-19.599611,-0.4019942
19.599611,-19.55594,0.33918262
19.599611,-17.686548,1.451247
19.599611,-16.442282,1.7796619
19.599611,-14.237893,2.1655045
19.599611,-13.369897,2.2785654
18.806988,-12.107682,2.6356943
18.53959,-11.663216,2.7475586
18.430717,-10.707283,2.516053
18.110676,-10.332209,2.4394827
16.854445,-9.730413,2.2289143
15.317056,-8.733803,1.4494523
14.352749,-6.991828,0.4971089
13.983656,-5.9156556,-0.054436717
13.177873,-3.9314077,-0.8009974
12.560524,-2.4131618,-0.82971126
13.700107,-1.1700903,-0.013160525
14.32882,0.27517462,-0.07716853
13.444074,0.695115,-0.8859426
11.789437,0.8452646,-2.0907288
10.9070835,0.8554341,-1.9310079
9.924232,0.62931234,-0.7286145
9.069994,-0.27756742,-0.22911277
9.205787,-0.55334026,0.40259242
9.515657,-0.5353941,1.7790637
10.070194,-0.6478567,1.9136599
12.111272,-1.198206,1.2550355
13.168302,-1.4171492,0.97926265
13.657634,-1.8053848,0.15613168
13.615161,-2.7972097,-0.1794617
13.717454,-3.2285159,0.36131623
13.590036,-4.085745,1.3812569
13.710276,-4.671986,1.6115661
14.146966,-5.6985073,2.0249262
14.554344,-6.267999,2.0338993
15.654444,-7.7796645,1.4751751
16.173687,-8.56152,1.18684
17.297714,-9.917652,0.9870393
19.599611,-11.23191,1.1431711
19.599611,-11.772089,0.39361933
19.599611,-12.500106,-1.0241281
19.599611,-12.754343,-1.1001003
19.599611,-13.029517,-1.0773684
19.599611,-13.539787,-0.9613165
18.761524,-15.000007,-0.84047896
17.968903,-15.597614,-0.78783685
16.695322,-15.498911,-0.80458665
15.827924,-15.251852,-1.0295119
13.58884,-14.107484,-1.1030912
12.265609,-13.512868,-0.9768699
8.703294,-11.493325,-0.7160522
7.0749784,-10.082756,-0.8769695
6.4875402,-9.245269,-0.85483587
5.5148582,-7.9052877,-1.0941181
4.5008993,-6.863812,-1.0187442
3.7764723,-6.008976,-0.67776704
3.4564323,-5.7409797,-0.51026946
2.8695927,-5.340182,-0.23928227
2.3431716,-4.822136,0.03589234
1.9932213,-4.579264,0.25782666
1.486541,-4.369294,0.64965135
1.3435699,-4.4201417,0.59940207
1.2281163,-4.3932223,0.42951167
1.0307083,-4.418347,0.22612174
0.64905316,-4.557729,-0.17288144
0.6161518,-4.715057,-0.19800608
1.0277174,-4.8693943,0.049052864
1.7796619,-5.28754,0.57487565
2.2905295,-5.526224,0.7890333
2.5872395,-5.857032,0.77647096
2.9605198,-6.672386,0.7328019
3.2243285,-6.969694,0.6406783
4.701298,-8.1679,0.46779683
6.1304116,-9.525827,0.52941203
8.311469,-11.107483,0.4965107
9.497113,-11.906686,0.567099
12.199806,-13.510475,0.6323034
14.711672,-14.668601,0.82013994
15.579668,-15.122041,0.85782695
17.178074,-15.8309145,0.54675996
18.11307,-16.045671,0.3397808
18.452251,-15.970297,0.33379877
19.429121,-15.496518,0.59760743
19.599611,-14.473586,1.268196
19.599611,-12.686746,1.6420746
19.599611,-11.805589,1.7371893
19.295721,-10.880763,1.4111671
18.370895,-10.175478,0.8207382
17.818752,-9.341579,0.31944183
17.619549,-8.975478,0.061615184
17.57887,-7.998608,0.020937199
17.307287,-6.6269226,0.3792624
16.05943,-4.8849473,-0.43669012
15.533009,-4.4524446,-0.73459655
14.574683,-3.4480574,-0.67776704
14.222938,-2.85045,-0.43908295
13.917254,-1.3710874,0.22791636
13.83889,-0.6681957,0.43489552
13.180863,0.46241298,1.0019945
12.693924,0.84047896,1.0085747
11.962318,1.0019945,1.096511
11.633306,1.0031909,1.1814562
10.862219,1.0594223,1.2813566
10.658829,1.0707881,1.3674982
10.822139,1.0450653,1.5260227
11.304293,0.9092726,1.9262222
11.661421,0.631107,1.9549361
12.309278,-0.07537391,1.8951155
12.656836,-0.4971089,1.8622142
12.987643,-1.2915261,1.9040886
13.088141,-1.7389839,1.9136599
13.7354,-2.7529426,1.8454645
14.331213,-3.879962,1.6953149
14.654842,-4.599603,1.5930216
14.81875,-5.71765,1.8017955
14.924035,-6.2608204,2.027319
16.101902,-7.4231343,2.7547371
16.9364,-7.9076805,3.178865
19.531416,-8.840881,3.5539398
19.599611,-9.302696,3.4271202
19.599611,-10.63849,2.175674
19.599611,-11.730215,1.5188441
19.599611,-13.780266,0.94277215
19.599611,-15.566508,0.9690932
19.599611,-16.30589,0.48574302
19.599611,-16.124035,0.037686955
19.09293,-15.835102,-0.04965107
17.031513,-14.983257,0.019142581
14.421542,-13.99203,0.043669015
11.774482,-12.862618,-0.05922236
10.662417,-12.28535,-0.1160519
8.983852,-11.090135,0.047856454
7.64447,-10.11147,0.2835495
6.1417775,-9.253045,-0.068793654
5.331807,-8.907881,-0.40797627
3.7740796,-8.166704,-0.92482597
2.5154548,-7.7180495,-0.8446664
1.9645075,-7.4650087,-0.66699934
1.1688938,-6.9344,-0.398405
0.9583255,-6.692725,-0.34037903
0.59760743,-6.320043,-0.40079778
0.4743771,-6.2566333,-0.5413761
0.22372892,-6.2315083,-0.7818548
0.06460621,-6.2697935,-0.9164511
-0.071186475,-6.267999,-1.1353943
-0.003589234,-6.2608204,-1.2317054
0.67836523,-6.233303,-0.930808
1.189831,-6.263213,-0.57188463
2.1379871,-6.517451,0.005383851
2.574079,-7.1007013,0.29850462
3.5401812,-7.414759,0.29192436
4.667799,-8.13141,0.16091733
5.2139606,-8.646464,0.011964113
6.346962,-9.84467,-0.21355942
7.0953174,-10.398011,-0.2434697
10.195219,-11.721242,-0.62512493
12.309278,-12.363116,-0.7752745
13.040883,-12.803396,-0.7752745
14.135002,-13.724632,-0.509073
14.891732,-14.135002,-0.40977088
16.085152,-14.550755,-0.086141616
17.018951,-14.689538,0.30149564
17.66322,-14.560326,0.6125626
18.6359,-13.816756,1.2675978
18.917656,-13.433905,1.5529419
19.047466,-12.783655,1.817947
19.121046,-12.583855,1.655235
19.599611,-12.120843,0.89371926
19.599611,-11.849257,0.36370903
19.599611,-11.118849,-0.43429732
19.599611,-10.643873,-0.57547385
19.197018,-9.358928,-0.232702
18.647865,-8.471788,0.1052842
17.52563,-6.2769723,0.48753762
17.024933,-5.0572305,0.5724828
16.48954,-3.8668015,0.72263247
15.302101,-1.8047864,0.7543374
14.0357,-0.4127619,0.49112687
13.424932,0.08673982,0.23449662
12.178271,0.63768727,0.05623133
11.699706,0.7369894,0.12801601
11.127822,0.81535435,0.17347965
10.846066,0.9236295,0.11365908
10.764711,0.9505488,-0.007178468
10.923236,0.86201435,-0.35294133
11.612369,0.5168497,-1.3298112
12.127423,0.17706887,-1.4506488
12.31885,-0.17527425,-1.2329019
12.510873,-0.9912268,-0.5347959
12.567703,-1.3836497,0.3906283
12.924831,-2.0745773,0.8063812
13.077374,-2.781058,1.2161521
12.756138,-3.6771703,1.3764713
12.70529,-4.1569314,1.4249259
12.987045,-5.081159,1.2239288
13.27897,-5.6685967,1.1042876
14.334803,-6.987042,1.3818551
15.11905,-7.646863,1.8999012
17.14936,-8.687741,2.3461626
18.514465,-9.037093,2.3635106
19.599611,-9.372088,1.3992031
19.599611,-10.743773,0.55692947
19.599611,-12.030514,0.60358953
19.599611,-15.313467,1.3076776
19.599611,-17.181065,1.9639091
19.599611,-19.599611,2.3365912
19.599611,-19.599611,2.155335
19.599611,-19.599611,1.3908281
19.599611,-19.599611,0.7256235
19.599611,-19.599611,0.44506502
17.365313,-18.16631,0.55513483
15.418751,-17.350956,0.40438703
11.404193,-15.510277,-0.39720857
9.489336,-14.565111,-0.9026924
6.7519474,-12.573685,-1.3854443
5.7146587,-11.617154,-1.41356
4.386044,-9.952348,-1.3740784
2.995814,-8.443673,-0.8811569
2.1942184,-7.8071823,-0.60777694
0.8763713,-6.9505515,-0.3678965
0.2745764,-6.602396,-0.3702893
-0.27637103,-6.202196,-0.52522457
-1.1497513,-5.4000025,-1.1060823
-1.3674982,-5.0626144,-1.3926228
-1.7138592,-4.5738807,-1.6965113
-2.0626132,-4.299304,-1.8604196
-2.3186452,-4.2532425,-1.9710877
-2.6715865,-4.1665025,-2.134996
-2.7056842,-4.2538404,-2.1535404
-2.3389843,-4.767101,-1.9519451
-1.954338,-5.0470614,-1.7527426
-0.89371926,-5.671588,-1.2209377
-0.30927232,-6.0753765,-1.0271192
1.1288141,-7.3489566,-0.8662018
2.0338993,-8.063214,-0.8650054
3.8757746,-9.254242,-0.94396853
6.503692,-10.473983,-0.83090764
8.937791,-11.804991,-0.7716853
9.9344015,-12.379268,-0.75912297
11.753545,-14.079369,-0.43130627
13.530216,-16.128223,0.09451649
14.962918,-17.151155,0.4869394
18.084356,-18.047865,1.43689
18.943378,-18.214167,1.4638093
19.599611,-18.9697,1.250848
19.599611,-19.21975,1.2329019
19.599611,-19.54637,1.7593229
19.599611,-19.51646,2.053042
19.599611,-18.724436,3.0753753
19.599611,-17.973688,3.4492538
19.599611,-15.483357,3.6741793
19.599611,-14.150555,3.6771703
19.599611,-11.07518,2.6356943
19.599611,-9.560523,1.4279169
19.599611,-7.344769,-0.74835527
19.599611,-6.7232337,-0.9349955
18.387047,-5.994619,0.7477571
17.056639,-5.130212,2.7756743
15.777077,-3.8255253,3.9373896
15.144175,-3.0681968,3.9224346
13.503297,-1.6396817,3.4337006
12.713067,-1.1066805,2.946163
11.639886,-0.4971089,1.7736799
11.270195,-0.28773692,1.4709877
10.526625,0.11425728,0.61675006
10.243674,0.23030919,0.26679972
10.562517,0.24646074,0.07776674
10.628919,0.10707881,0.18305093
10.448858,-0.148355,0.3044867
10.421939,-0.8775677,0.6305088
10.522438,-1.0941181,0.8105687
10.977074,-1.3016956,1.1054841
11.547164,-1.5367904,1.2813566
12.623934,-2.1918256,1.5517455
13.00858,-2.589034,1.5858432
13.160524,-3.4941194,1.7736799
13.262219,-3.8470607,1.7599211
13.996817,-4.3651066,0.87218386
14.455042,-4.752744,0.23688944
15.27578,-5.9024954,-0.78424764
15.556936,-6.6293154,-0.9020941
16.210176,-8.23789,-0.12263216
16.508682,-8.913862,0.57128644
17.668005,-9.774082,1.8281165
19.269402,-10.625927,1.9746768
19.599611,-11.057832,1.7766708
19.599611,-12.08196,1.119841
19.481165,-12.5138645,0.45044887
19.072592,-13.5356,0.07058827
19.599611,-14.113466,-0.089132644
19.599611,-16.143179,-0.34097722
19.599611,-17.063816,-0.068793654
19.599611,-18.295523,0.36191443
18.318254,-18.745373,0.85124665
17.18645,-18.433708,1.282553
14.509479,-17.21277,1.274178
11.72543,-15.278771,1.0516455
10.553544,-14.291133,0.8063812
8.154141,-12.357135,0.6975078
6.0137615,-10.889138,0.5665008
4.9950175,-10.272985,0.3900301
3.4773695,-9.335598,-0.12023934
2.3365912,-8.822935,-0.11365908
1.6701902,-8.448459,-0.015553348
0.32362926,-7.515258,-0.24287151
-0.1591227,-7.061818,-0.47856453
-0.59700924,-6.326025,-0.90388876
-0.5778667,-6.1914287,-0.8925229
-0.3894319,-6.4570317,-0.398405
-0.3804588,-6.567102,-0.104087785
-0.30329028,-6.6885376,0.16091733
0.37627137,-6.605985,-0.2644069
0.9314062,-6.497112,-0.7471589
2.1744776,-6.5252275,-0.85782695
3.1070802,-7.1473613,-1.201197
3.309872,-7.5397844,-1.4362918
3.4869409,-8.33121,-1.7365911
4.1365924,-9.474381,-1.6498512
5.51426,-10.820344,-1.3890336
6.578468,-11.579467,-1.338186
9.9756775,-12.899109,-1.3669
11.737991,-13.192229,-1.3351951
13.8688,-13.795819,-0.9708878
14.096717,-14.197813,-0.71306115
14.0392885,-15.223736,-0.1160519
14.318651,-15.980466,0.26141587
14.82892,-16.614565,0.7076773
16.085152,-17.422142,1.1192428
17.054844,-17.665014,1.1132607
19.469799,-17.276777,0.99960166
19.599611,-16.203,1.46022
19.599611,-15.7692995,1.8855443
19.599611,-14.834903,2.6069803
19.599611,-14.272589,2.3682961
19.599611,-12.801003,0.89431745
19.599611,-11.933605,0.12263216
19.599611,-10.188041,-0.6191429
19.599611,-8.465807,-0.7220342
19.599611,-7.4805617,-0.3804588
19.228724,-5.752944,0.3499503
17.411375,-4.1682973,1.3716856
16.560726,-3.367898,1.7581265
15.321842,-2.0147567,1.995614
14.833706,-1.396212,1.7234305
14.171493,-0.6346962,0.81954175
12.489936,0.028115666,0.6305088
11.222937,0.34337005,-0.10348958
10.566107,0.4223332,-0.46899325
10.229317,0.6155536,-0.7543374
9.816555,0.8135597,-0.47318068
10.063016,0.94277215,-0.041874398
10.536197,0.9314062,0.0011964113
11.073983,0.6233303,-0.26739794
11.167902,0.33559337,-0.5910272
11.29173,-0.3469593,-1.238884
11.886347,-0.90508515,-0.8925229
13.059428,-1.7258234,0.13339986
13.706088,-2.178665,0.735793
14.791832,-3.0502508,1.5260227
16.245472,-4.362714,0.738784
16.62593,-5.3330035,0.5449654
17.778074,-7.285547,-0.67178494
18.753149,-8.641081,0.2434697
19.599611,-9.984053,2.115255
19.599611,-10.675578,1.7521445
19.599611,-10.846066,0.3684947
19.599611,-11.16192,-0.62452674
19.599611,-11.897713,-1.0067801
19.599611,-14.179269,-0.3152544
19.599611,-15.533607,0.12442678
19.599611,-18.147766,0.7932207
19.599611,-19.087547,0.82013994
19.599611,-19.591833,0.0424726
19.599611,-19.17668,-0.40498525
19.450657,-18.473188,-0.7298109
16.476976,-17.080566,-0.9762716
14.926428,-16.25923,-1.0917253
11.947962,-14.233108,-1.1581261
10.5996065,-13.136597,-1.1587244
8.383852,-11.150554,-1.0570294
7.483553,-10.363315,-0.8344969
5.960521,-9.180064,-0.18544376
5.089534,-8.301898,-0.22492532
4.41057,-7.923234,-0.35593238
2.6039894,-7.21436,-0.4109673
1.8281165,-6.828518,-0.590429
0.38344982,-6.2111692,-0.8542377
-0.79441714,-5.6943197,-0.93619186
-1.2789637,-5.2372904,-0.99720883
-1.2969099,-5.148756,-1.0115658
-0.9523434,-5.2426744,-1.1467602
-0.9906286,-5.40419,-1.3549359
-1.1916257,-5.4783673,-1.3363914
-1.4333007,-5.548956,-1.4626129
-0.96370935,-6.0251274,-1.3716856
-0.54257256,-6.2715883,-1.2783655
0.9487542,-6.9505515,-0.6873383
1.7407784,-7.4159555,-0.36430725
3.8009987,-8.170891,0.1274178
4.7413783,-8.644072,0.3798606
7.11446,-10.029516,0.401396
7.710273,-11.124831,0.37268212
8.638688,-12.183057,0.10707881
10.5015,-13.187444,0.38763726
11.29532,-13.494324,0.8644072
13.590634,-14.764913,1.4931214
14.633307,-15.622141,1.7312073
17.27618,-17.609978,1.6654046
19.599611,-19.094725,1.3058829
19.599611,-19.006191,0.846461
19.599611,-18.7364,0.9272188
19.599611,-17.785254,1.0360922
19.599611,-17.46641,1.1940185
19.599611,-15.894324,2.0691934
19.599611,-13.171292,2.2761726
19.599611,-10.194023,0.802792
19.599611,-7.7473617,-1.9208384
19.599611,-6.753144,-2.8965118
19.599611,-5.1140604,-2.737389
18.549162,-3.8691943,-0.8213364
16.58884,-2.7445676,0.6897311
15.717854,-2.1738794,1.0157533
13.99562,-1.1736795,0.8362915
12.892529,-0.50129634,0.23449662
11.860025,0.16211374,-0.13459627
11.112268,0.9128618,-0.14297116
10.981261,1.2000005,-0.360718
10.839487,1.46022,-0.46779683
10.5589285,1.5122639,-0.23389842
10.387243,1.3776677,-0.18424734
10.438689,1.096511,-0.27936205
10.652846,0.6759724,-0.2853441
11.562717,0.21834506,-0.3290131
12.468401,-0.45044887,0.09750752
13.453646,-1.3040884,0.52163535
13.942978,-2.4412773,0.8141579
13.904693,-4.0103707,0.88235337
14.351552,-5.042874,0.8542377
14.573486,-6.102296,0.9702896
14.672789,-6.728019,1.1395818
15.384055,-7.937591,0.90329057
15.880566,-8.626125,0.86141616
17.668005,-10.072587,0.6203393
18.921843,-10.694122,0.4408776
19.599611,-11.291132,0.26620153
19.599611,-11.283954,-0.024526432
19.599611,-11.496915,-1.1563315
19.599611,-11.66501,-1.7359928
19.599611,-13.288541,-2.842075
19.599611,-14.267803,-2.9599216
19.599611,-16.574484,-3.3128629
19.599611,-17.634504,-3.5796628
19.599611,-18.273388,-3.3349967
19.599611,-17.79004,-1.5822539
18.282959,-17.035702,-0.8913264
15.15554,-15.330814,-0.715454
12.096316,-13.304692,-0.8757731
10.744372,-12.248859,-0.9206385
8.546564,-10.493724,-1.3908281
6.658029,-8.871988,-1.7497516
5.250451,-7.9734836,-1.8909281
4.566104,-7.54457,-1.8669999
3.2434711,-6.689734,-1.535594
2.1302104,-6.029913,-1.3429717
1.5080764,-5.730212,-1.3016956
1.3316058,-5.6817575,-1.471586
1.1449656,-5.65424,-1.6013966
0.62153566,-5.6817575,-1.4781662
0.23808585,-5.575875,-1.4530416
-0.6478567,-5.496912,-1.5320047
-1.0552348,-5.4257255,-1.6283158
-1.6594225,-5.279165,-1.7216359
-1.7617157,-5.2642097,-1.6977077
-1.4458631,-5.5256257,-1.3040884
-1.0803595,-5.7798634,-1.1186446
-0.035294134,-6.4677997,-1.2717853
0.49471608,-6.8482585,-1.3573287
2.2187448,-7.603792,-0.90508515
3.1776686,-7.9836526,-0.7292127
4.243671,-9.092726,-1.4189439
4.9058847,-11.02493,-1.8221345
5.3036914,-12.180065,-1.8065811
7.7090764,-14.687145,-1.59362
10.669597,-15.998412,-1.6480566
19.599611,-17.751156,-1.7629122
19.599611,-16.92204,-1.6205392
19.599611,-16.229918,-1.407578
19.599611,-15.6466675,-0.4989035
19.599611,-15.971493,0.6652047
19.599611,-16.157536,1.4536397
19.599611,-15.451653,2.9066813
19.599611,-14.910276,2.9557343
19.599611,-13.306487,2.2384856
19.599611,-11.612369,0.42592242
19.599611,-10.677373,-0.20638095
19.599611,-9.043075,-1.2969099
19.599611,-8.471788,-1.8095721
18.36611,-7.320243,-2.5286152
17.103897,-6.0131636,-2.3557339
16.431513,-4.5248275,-0.8285149
15.701104,-3.940979,0.08793623
14.126029,-2.8492537,1.3369896
12.668201,-1.6773686,1.3447664
11.540584,-0.54735816,1.0055838
10.997413,-0.14356937,0.8147561
10.462617,0.23748764,0.66939217
10.612766,0.23090738,0.98644114
10.59841,0.17467606,1.1754742
10.114461,-0.16331014,1.5302101
9.454042,-0.5413761,1.4590236
9.432507,-1.052842,1.4416757
9.643674,-1.3603197,1.4650056
10.19821,-1.7922242,1.6815561
11.017752,-2.1014965,1.5134603
12.034701,-2.3461626,1.1766706
12.38166,-2.4323041,1.2215359
12.64547,-2.6853452,1.3411771
13.079168,-3.3720853,1.5314065
14.209179,-4.476373,1.4841483
14.817554,-5.675177,1.1413764
15.8357,-6.9948187,0.74416786
16.574484,-7.4470625,0.4869394
18.836899,-8.712866,0.12622139
19.599611,-10.153943,0.8763713
19.599611,-11.317453,1.2873386
19.599611,-11.830713,0.74536425
19.599611,-12.932609,-0.8865408
19.599611,-13.923835,-2.1894326
19.599611,-14.493327,-2.5746772
19.599611,-15.531812,-3.17049
19.599611,-16.089937,-1.8406788
19.599611,-16.257435,-0.5455636
19.098314,-16.17907,0.14656039
18.360128,-15.833307,0.38644087
15.864414,-14.551951,0.8237292
13.256238,-13.187444,0.0634098
10.546366,-11.842079,-0.9397811
8.210971,-10.676775,-1.5655042
5.970093,-9.406784,-2.1535404
5.056034,-8.8014,-2.42034
3.7932222,-7.5607214,-2.2420747
3.3164523,-7.0247293,-1.8951155
2.5674987,-6.3134627,-1.2675978
2.2612174,-6.084948,-1.0803595
1.4811572,-5.578866,-1.038485
1.1174482,-5.3216376,-1.2065809
0.37567315,-4.9058847,-1.6396817
0.043669015,-4.714459,-1.838286
-0.40558344,-4.5930233,-2.1314068
-0.56590253,-4.57747,-2.2067807
-0.721436,-4.690531,-2.0231316
-0.7704889,-4.7306104,-1.71027
-0.55334026,-4.8305106,-1.2083755
-0.30329028,-4.9980083,-1.0277174
0.40857446,-5.454439,-0.7938189
1.1407782,-5.9653068,-0.5946164
1.5577276,-6.3254266,-0.41814575
2.0871396,-6.762117,-0.046061836
3.2404802,-7.603792,-0.04127619
4.9938207,-8.723633,-0.61016977
